venue_id,overture_name,yelp_name,yelp_id,yelp_rating,yelp_review_count,match_confidence
244720,Downey's,Downey's,ZmQHzv1pf0fbk-tm8lu0EA,4.5,124,100.0
244722,Santa Barbara County Law Library,Santa Barbara City Library,qhjyrEkoeB9dp5yEnQiEvA,4.5,27,86.20689655172413
244725,"Law Offices of Gregory I McMurray, PC","Law Offices of Gregory I McMurray, PC",IFSitVoTIfuwdnItmmiG0Q,4.5,7,100.0
244727,Farmers Insurance - Christopher Baxter,Farmers Insurance - Christopher Baxter,BTF0HQp2A5fRjZY8aF78Vw,4.0,7,100.0
244730,Nona's Italian Deli,Nona's Italian Deli,5Z3uvoIoOFUzTmrBmIJv2g,3.0,37,100.0
244735,Santa Barbara Glassblowing,Santa Barbara Salon,ZGTTTKEclsnoAPghqOaE5w,4.5,146,80.0
244736,Towers Cleaning,NRG Clean Power,NOC3lY0-7oM5bjLl6rAkRA,5.0,10,80.0
244740,House of Judah Santa Barbara,Honda of Santa Barbara,WbmY1I8rZNUqQz4ksnEMzw,3.0,10,84.0
244743,Ashleys Dollar Store,Ashley's Dollar,he7wi_c8zTrnXcwaoQL0Pg,2.0,5,80.0
244746,China Bowl & State Street Cafe,China Bowl & State Street Cafe,lTVHJAvtFQbQb6cPstEXyA,2.0,61,100.0
244748,SwiftClean of Santa Barbara,Segway of Santa Barbara,-mHLlBqekJe_VC61ouI9yA,5.0,165,80.0
244751,Economy Supply,Economy Supply,dXbshIxiJNn2nrM-ZAcgkw,4.5,13,100.0
244753,Ashley's Dollar,Ashley's Dollar,he7wi_c8zTrnXcwaoQL0Pg,2.0,5,100.0
244754,Pipeye Tacos,Tacos Pipeye,ZYqNIWch6Ik9wLZCa1hxkw,4.5,171,100.0
244755,Tacos Pipeye,Tacos Pipeye,ZYqNIWch6Ik9wLZCa1hxkw,4.5,171,100.0
244759,A & B Glass,A & B Glass,qFQhKOdLEEaoiMLEptxSmw,4.0,25,100.0
244760,Gordon & Grant Hot Tubs and Spas,Gordon & Grant Hot Tubs and Spas,rSaW84imzLDZzJqKimfF_g,4.0,11,100.0
244764,Arts & Letters Cafe,Arts & Letters Cafe,yIAgFdYQY3UdfDn-qO0K7g,4.5,67,100.0
244767,Salon Lucia,Salon Lucia,aJBM3fZWEy4wsZf_UYodGQ,5.0,13,100.0
244771,Unity Shoppe Inc,Unity Shoppe Inc,ouVxHJzMHs7aWq9WuA_Hpw,5.0,9,100.0
244772,Santa Barbara Hair Co.,Couch Santa Barbara,5MZzFu2uZeRIUv1z0SiqNg,4.5,16,82.92682926829268
244774,J'aime Skin Spa,J'aime Skin Spa,Gz4cz7ySbUBVqqBea4O2Wg,5.0,48,100.0
244778,Mi Salon,Mi Salon,9vH3pJlBjfhi8HFlX9EB1w,4.5,110,100.0
244781,Broadway in Santa Barbara,Days Inn Santa Barbara,1MSOoGQuDbj6C5euUoS-hA,3.5,44,85.1063829787234
244783,Tupelo Junction Cafe,Tupelo Junction Cafe,0WrdiQ4qJBu2Gc7wRcIfdw,4.0,1024,100.0
244784,The Book Den,The Book Den,8nTweI0fJC4t3GQ3YmlX4w,4.5,55,100.0
244785,Santa Barbara Central Library,Santa Barbara City Library,qhjyrEkoeB9dp5yEnQiEvA,4.5,27,87.27272727272728
244788,Sofa U Love,Sofa U Love,r2fdec9HaVvYowiVUm7-pg,4.5,20,100.0
244789,Arigato Sushi,Arigato Sushi,U2hkeMI-q4cS35QolJYN0A,4.0,980,100.0
244794,Granada Theatre,The Granada Theatre,ZPWJAgvdHREomrUJ8tIh2Q,4.0,44,88.23529411764706
244795,Mollie's,Mollie's,Ji3XN5gL1aBlbhtFEGpMFA,3.5,135,100.0
244796,The Granada Theatre,The Granada Theatre,ZPWJAgvdHREomrUJ8tIh2Q,4.0,44,100.0
244797,Paradise Found,Paradise Found,jfxlprakvhyUKDzHK3K6_Q,4.5,48,100.0
244798,Spanish Garden Inn,Spanish Garden Inn,92HeuR3hbRwGopK5zmmuag,4.5,206,100.0
244800,Thyne Taylor Fox Howard,"Thyne Taylor Fox Howard, LLP",2DOCQqBWTliv5UYbceMBgQ,5.0,15,90.19607843137256
244806,AMS Events,Ams Events,Vq_t3cWyj33IdHDPGw7iOg,4.5,50,100.0
244807,Power of Your Om Yoga,Power of Your Om,hZKcLg_kNTUV8Z4V4qs8mg,4.5,77,86.48648648648648
244811,bouchon Santa Barbara,Couch Santa Barbara,5MZzFu2uZeRIUv1z0SiqNg,4.5,16,90.0
244812,Natasha,Natasha,rU_uK240XBWvK4KDAW6Ilw,4.0,16,100.0
244819,Celadon House,Celadon House,QsNy5dd0Xxxxo3TkAIUsKA,3.5,8,100.0
244822,The Barber Shop,The Barber Shop,a3iJjFzOy437mBKt4bqPqw,4.0,79,100.0
244824,7-Eleven,7-Eleven,EtGFDdjui_Hww78JU4XoXg,3.0,6,100.0
244826,The Painted Cabernet,The Painted Cabernet,k3ve-DF8Tkz0m1mIABhzFw,5.0,86,100.0
244827,The Granada Theater,The Granada Theatre,ZPWJAgvdHREomrUJ8tIh2Q,4.0,44,94.73684210526316
244829,Santa Barbara CADRe,RH Santa Barbara,zv_3f5U_-7v3UJzpgfhzGQ,3.0,23,85.71428571428572
244830,Santa Barbara County Courthouse,Santa Barbara County Courthouse,6JFTijOMHB46yBoyVOjPCA,4.5,251,100.0
244837,NALS Apartment Homes,NALS Apartment Homes,-XLUV0Pj45wQnV6UERlXUA,1.5,7,100.0
244839,Palihouse Santa Barbara,Palihouse Santa Barbara,1wvYBjX6radqmb_k0Fv_Ug,4.0,7,100.0
244844,Quality Automotive Repair,Ayers Automotive Repairs,wdO59jXr1uulOCJ9Pwc0UQ,2.5,130,81.63265306122449
244845,ARCO,ARCO,akjci9MICIgNnUYJdr8mXg,2.0,9,100.0
244847,Ooty's Scooters,Ooty's Scooters,rwDUJ0yj_gd3RIG1mkCS3w,4.5,29,100.0
244848,Santa Barbara Dance Arts,Santa Barbara Dance Arts,2XEXAoV8Myt94dtbuBlcTA,5.0,5,100.0
244853,Jaffurs Wine Cellars,Jaffurs Wine Cellars,tnoUVvJZRPcawXl2gTlWpQ,4.5,68,100.0
244855,Fernando's Churros and Deli,Fernando's Churros,EEwmN2uP1PmOyxpTstSIxA,4.5,40,80.0
244857,Rosales Mexican Restaurant,Rosales Mexican Restaurant,c0p9TawJSQHchy5aL8NWgQ,4.5,227,100.0
244860,Cloud Climbers Jeep Tours,Cloud Climbers Jeep Tours,_qmFWIAH9ZATeQpXxdm8rg,4.5,149,100.0
244883,805 Ink,805 Ink,QZU7TcrztBb3tXaPbVCkXg,4.5,68,100.0
244884,Gelato n more,Gelato n More,OJ9DJLWvQV0h-ZU07QEKag,4.0,126,100.0
244885,The Sportsman,The Sportsman,ZjyTmpOdp7v_7Un8rdgRWA,4.0,44,100.0
244887,Lily's Nails,Minhly's Nails,FjakK7XY7VMeKzT_XwDxxQ,4.5,103,84.61538461538461
244888,The Sportsman,The Sportsman,ZjyTmpOdp7v_7Un8rdgRWA,4.0,44,100.0
244889,Open Air Bicycles,Open Air Bicycles,xc2n_h3s9kvTABsHrXk0sQ,3.5,49,100.0
244891,"Dr. Lynn K. Jones, Certified Personal and Executive Coach","Lynn K. Jones, Certified Personal and Executive Coach",GN6FAE-4AxPAXZcbk_Trhg,5.0,10,96.36363636363636
244892,Unity Shoppe,Unity Shoppe Inc,ouVxHJzMHs7aWq9WuA_Hpw,5.0,9,85.71428571428572
244893,Hope Santa Barbara,HOME Santa Barbara,qO9dNNIvNbCBd8ZgjxMxgQ,4.5,13,94.44444444444444
244896,Valle Verde,Valle Verde,MJ4LjLtqTUhN0-TKHZEJYA,3.0,17,100.0
244901,Maharani Ayurveda,Maharani Ayurveda,MKhO59xI_isYS9HKndqjSA,5.0,11,100.0
244903,Santa Barbara Wedding,Weddings in Santa Barbara,xF9r1XbMvEOsJeHlmFhIvw,5.0,13,91.30434782608697
244904,Louie's California Bistro,Louie's California Bistro,tGQytMbOXDdZS_OSK9hkBw,4.0,149,100.0
244907,Laguna Blanca School,Laguna Blanca School,lGYGCBpJginMhNXGbgFvDg,5.0,7,100.0
244909,The Upham Hotel,Upham Hotel,d-8uNLbRCntAg1evqnU4sw,4.0,156,84.61538461538461
244912,Ensemble Theater Company,Ensemble Theatre Company,rEpbL1z_2ryGl-j2Ud9Ezw,4.5,11,95.83333333333334
244913,Benchmark eatery,Benchmark Eatery,-TjT3y-Glfnbt6LbKETAYg,4.0,544,100.0
244916,AK Auto Repair,A-1 Auto Repair,dFEyk7Si7R-CHCMbxx3oJg,5.0,21,89.65517241379311
244917,Ayers Automotive Repairs,Ayers Automotive Repairs,wdO59jXr1uulOCJ9Pwc0UQ,2.5,130,100.0
244919,The Nugget Bar and Grill,The Nugget Bar and Grill,4xBkP-W_WaOzBiP8yD7yvg,4.0,54,100.0
244920,Head West,Head West,DfKEpNI5V1Nt8ZBe1E5JhA,5.0,12,100.0
244921,HobNob,Hob Nob,SaUbh0sMSev8gKNJYtC76g,3.0,23,92.3076923076923
244922,unity shoppe,Unity Shoppe Inc,ouVxHJzMHs7aWq9WuA_Hpw,5.0,9,85.71428571428572
244923,Art Essentials,Art Essentials,nMr4kVKrEedXh-mN8LUUJA,4.0,36,100.0
244924,American Riviera Bank Santa Barbara Branch,American Riviera Bank - Santa Barbara,_4TdsH2Q35lOHmrP-kbU7w,4.0,15,88.60759493670886
244935,Mark Todd Salon,Mark Todd Salon,zXyzgByqjWRPX_Sm4pnmEg,4.5,6,100.0
244940,Duo Events,duo events,quLvdiaBMaLG3enWfWHKgQ,5.0,12,100.0
244942,805 Deli,805 Deli,ks1BsT_1dncllU4YM7C2Qw,4.0,44,100.0
244944,Importa Santa Barbara,Pour Santa Barbara,3hv0_BFbB32m_hay8zxfJg,5.0,14,87.17948717948718
244945,Santa Barbara Day Reporting Center,Santa Barbara Design Center,jQzW5TzidnTC_aU9nGFYHg,4.5,35,81.9672131147541
244951,The Bar Method,The Bar Method,5h8Lmp-gqguaUU3OV6FFkQ,5.0,21,100.0
244955,Ashtanga Santa Barbara,Ashtanga Santa Barbara,HvPyrSWSO6y07wqjSvX0ww,5.0,7,100.0
244957,Random,Random,pQgVk24ZYzhO0Q9J7b8NRw,3.5,21,100.0
244958,Jersey Mike's Subs,Jersey Mike's Subs,qx2YTFXfVDwQUfOeWCFfbw,3.0,43,100.0
244959,Fala Bar,Fala Bar,qvXw3V4_9Pu4E7Qoi7-cKA,4.5,70,100.0
244960,wabi sabi,Wabi Sabi,yM7eA2uuH3Ch7OYVj3PKSw,4.5,82,100.0
244961,The Garden,The Garden,EoLzj1yciIjEZS9ZEJe_kQ,3.0,85,100.0
244962,Corazon Cocina,Corazon Cocina,9MsMKG0v3NstaPqKGYFVOw,4.5,39,100.0
244964,US Post Office,US Post Office,drHADXmuEUHWCGQg2qmBQg,4.5,6,100.0
244966,Santa Barbara Public Market,Santa Barbara Public Market,6m4A_ciUZn1G302yx1YV1w,4.0,270,100.0
244969,Rori's Artisanal Creamery,Rori's Artisanal Creamery,wxdpQV7CZHn6_DFr-JGUgw,4.5,289,100.0
244971,Empty Bowl Gourmet Noodle Bar,Empty Bowl Gourmet Noodle Bar,bPVPZeqMuYtU_yGCb4P-jg,4.5,705,100.0
244972,Ca' Dario Pizzeria Veloce,Ca'Dario Pizzeria Veloce,T_TX4Lx03Juo4pHF5cMYuA,3.0,34,97.95918367346938
244973,Soho Santa Barbara,Santa Barbara Zoo,sjm9TFtN69KrVsgajcL2Pg,4.0,681,91.42857142857143
244977,First Republic Bank,First Republic Bank,8odPFY0FaBIYEC_ve4mhkg,5.0,8,100.0
244979,Santa Barbara Wedding Films,Santa Barbara Wedding Films,MlXOkewGI6s0OOf523Mbxg,5.0,20,100.0
244980,Taqueria Santa Barbara,Taqueria Santa Barbara,sk0IM8koYo1o9-k_rpkmxQ,4.5,95,100.0
244982,Soho Restaurant & Music Club,Soho Restaurant & Music Club,AmAc0eD6lyVyb7QdOAO1Mg,3.5,138,100.0
244983,the knit shop,The Shop Kitchen,SYHDOHRNAH-2xsw3XB5qbg,4.5,1108,82.75862068965517
244984,Empty Bowl Gourmet Noodle Bar,Empty Bowl Gourmet Noodle Bar,bPVPZeqMuYtU_yGCb4P-jg,4.5,705,100.0
244986,fresco at the market,The Fresh Market,zMBRkUqig4kXaqS78DEb1A,4.0,44,83.33333333333334
244991,Kawaii Body Wax,Kawaii Body Wax,dM8Xy8VuRtlV2jAXSkmPwA,5.0,15,100.0
244993,SOhO Restaurant and Music Club,Soho Restaurant & Music Club,AmAc0eD6lyVyb7QdOAO1Mg,3.5,138,93.10344827586206
244994,Alegria by Design,Alegria By Design,N9L6lmVPdzb24r6wFst2Hg,5.0,27,100.0
244995,Scarlett Begonia,Scarlett Begonia,thlyktt2c7v1DyOpSVSibw,4.0,897,100.0
244996,McDonald's,McDonald's,jshnKTsnoXLSez5XD1qo7Q,2.5,56,100.0
245004,Open Air Bicycles,Open Air Bicycles,xc2n_h3s9kvTABsHrXk0sQ,3.5,49,100.0
245005,Julie Morgan Hair and Makeup,Julie Morgan Hair and Makeup,xcqTDOnD9eUebsNV1bkWcw,4.5,35,100.0
245006,Law Office of J'Aimee L. Oxton,"Law Office of J'Aimee L Oxton, APC",qL6LaQNaX4ZtMGHZSdOuhA,5.0,6,90.625
245007,Corazon Cocina,Corazon Cocina,9MsMKG0v3NstaPqKGYFVOw,4.5,39,100.0
245011,Rori's Artisanal Creamery,Rori's Artisanal Creamery,wxdpQV7CZHn6_DFr-JGUgw,4.5,289,100.0
245013,4 Eggs & Pizza,4 Eggs & Pizza,CuRjZOmfnXjefwEpyzmTTw,5.0,60,100.0
245014,Sama Sama Kitchen,Sama Sama Kitchen,LuPK46HMxRYEVTXVbBCR1g,4.0,477,100.0
245016,Burgundy Blue Photography,Burgundy Blue Photography,ak-RiYgUZzM_90c8ONWFzw,5.0,174,100.0
245018,Santa Barbara Public Library,Santa Barbara Public Market,6m4A_ciUZn1G302yx1YV1w,4.0,270,83.63636363636364
245019,Olio Pizzeria,Olio Pizzeria,4D7QDfPOsSPfKxBi3gs_qQ,4.0,622,100.0
245020,Big Eye Raw Bar,Big Eye Raw Bar,RW3nH6Au6pSCWxJhiGY03Q,4.0,106,100.0
245022,The Good Lion,The Good Lion,4kfbEcAMepvkjt3H7INYBg,4.5,344,100.0
245029,Olio e Limone Ristorante,Olio E Limone Ristorante,z6I4QVP1M1HXETgwD92XHg,4.0,488,100.0
245030,Somerset,Somerset,NWwVZnCb8-Oh9QWWAb2T2Q,3.5,100,100.0
245033,Bail Hotline Bail Bonds,Bail Hotline Bail Bonds,xO7QoV6fbHHr_iGkG2l1gw,4.0,10,100.0
245047,State Street Cafe,State Street Coffee,mHmIoIGOfpidrS1fYQ9PbQ,3.5,92,88.88888888888889
245055,Camp Canine,Camp Canine,kKbohzNOMTpW20CQC20whQ,4.5,105,100.0
245056,Just 4 Fun Party Rentals,Just 4 Fun Party Rentals,J8mYsqr1X7P34tY6pihgRA,4.5,42,100.0
245057,Winchell's Donut House,Winchell's Donuts,5vIfUavd23X3lBzjnnc4QA,3.0,21,87.17948717948718
245059,Solid Rock Tile & Stone,Solid Rock Tile & Stone,tOXSEWjZ9XjTkl1NU3uAcw,4.5,15,100.0
245061,Catholic Charities,Catholic Charities,daY69d6hSh-zLygd6580nw,3.0,17,100.0
245063,Munchiez,SB Munchiez,vZG0BDPGDJxMGiXcGoVU6w,4.0,182,84.21052631578947
245064,TV Santa Barbara,Santa Barbara Travel,JZ1Vlmi-uGN8w5JNXEeHMw,4.5,15,88.88888888888889
245070,Garage Door Santa Barbara,The Garage Santa Barbara,icjIOnb1ErT8Wnz5MkQ_Vg,5.0,17,81.63265306122449
245072,Muñoz's Auto Repair,Muñoz's Auto Repair,LkOM4CQOGbqJYr-WL6LSrQ,5.0,15,100.0
245073,Independent Automotive Group,Independent Automotive Group Inc,yksbGjEFWvC43SyDk1iJwA,4.5,12,93.33333333333333
245075,Taqueria El Bajio,Taqueria El Bajio,wvD7TOuE-qUhkyXoi8K8hA,4.0,246,100.0
245076,Caliber Collision,Caliber Collision,M7zcSHk1QQqglUM4bwHHGw,4.5,6,100.0
245078,Grokenberger & Smith,Grokenberger & Smith,CMjjwZ43THQpVS9VwbpWOw,5.0,8,100.0
245080,Amy Rae Aesthetics,Alma Aesthetics ,3Y8bjGa7yUCclrHGM9TA3g,5.0,5,84.84848484848484
245082,Maggie's at State and A,Maggie's at State and A,ZCURd9PiH4qdEjQfrIZzFg,3.5,52,100.0
245083,Metro Entertainment,Metro Entertainment,KaEBkaHgbYTYEJ2MMVP-vw,4.5,41,100.0
245086,Mad Fitness Sb,Mad Fitness SB,HV2e_1lZv4T2rrNiAxsnjQ,5.0,37,100.0
245090,Cat Therapy,Cat Therapy,UFpCraqzFBAhtZqmxmiWsA,4.5,116,100.0
245095,Deep Tissue Massage Center,Deep Tissue Massage Center,Zs_wQ6qpM0GPC8iHKxa32w,5.0,12,100.0
245096,Quality Maids Inc,Quality Maids,6qNP6LkSAxBvKj3vbk8ZDw,2.5,8,86.66666666666667
245102,Santa Barbara County Probation,Santa Barbara Roasting Company,VgAKmXE8B7J0I_O_R13UKQ,4.0,511,83.33333333333334
245103,La Playa Azul Cafe,La Playa Azul Cafe,8_r9EZL6vX5fPBoVh3gUrA,4.0,318,100.0
245104,Santa Barbara Museum of Art,Santa Barbara Museum of Art,Xh0qPuyGJkb7zqmOJNI5pQ,4.0,99,100.0
245105,Ayers Auto Repair,Lara's Auto Repair,_WsbPtqSuxaBu5zd7H0-HQ,4.5,42,85.71428571428572
245109,State Street,State Street Hotel,gmw7ofrPa1f1hb7WiG0udg,4.0,6,80.0
245115,Cloud Nine Treatments,Cloud Nine Treatments,DX4e8nKKzmawpOkMDvd5XA,5.0,7,100.0
245120,RBE Law PC,RBE Law,iAZPE_r7toYRAbzE4pYl4A,5.0,7,82.35294117647058
245122,Santa Barbara Axxess,Aae Santa Barbara,FAabASyk_4p5UrUnUtyvpw,2.0,7,86.48648648648648
245125,Santa Barbara MTD,Santa Barbara MTD,M9tqq4TM5tEATG1J6ncM6Q,2.5,30,100.0
245126,Arnoldi's Cafe,Arnoldi's Cafe,HOXbILWYZJkNUYYzYK_tZA,4.0,291,100.0
245131,Classic Design,Classic Design,-Wje8TlpL3mogkJ8vp0JQA,4.5,26,100.0
245133,Dioji K-9 Resort & Athletic Club,Dioji K-9 Resort & Athletic Club,BIab0FUvD60EipApxzs4RQ,5.0,56,100.0
245136,Ghitterman Ghitterman & Feld,"Ghitterman, Ghitterman & Feld",McXbZzZ73dKdOOt-BL0dtg,4.0,12,98.24561403508771
245137,State & Fig,State & Fig,r926yelr_EJAKQCjdD6AWA,4.0,519,100.0
245141,Free People,Free People,oTw36uDc_jwbsY6K6SckOw,3.5,23,100.0
245145,Santa Barbara Museum of Art Store,Santa Barbara Museum of Art,Xh0qPuyGJkb7zqmOJNI5pQ,4.0,99,90.0
245148,Old Navy,Old Navy,EJ76Y9Vz1Fh-6lMkCuIN5A,3.0,20,100.0
245149,Viva - Santa Barbara,Villa Santa Barbara,lW6ai4Us51C-mFQkgiWpEQ,3.0,7,87.17948717948718
245153,Sanford Winery Tasting Room,Sanford Winery Tasting Room,im1dUk7C1YoqT-KPKBF4Ng,4.5,69,100.0
245155,Peet's Coffee & Tea,Peet's Coffee,p2kC-cD22QAQzIGD8ZuqFA,4.0,73,81.25
245158,Cannamed of Santa Barbara,Cannamed of Santa Barbara,K2-b_ZaKvQRKJ5EDf3xHsw,2.5,7,100.0
245161,Savoy Wines,Savoy Wines,xKTf7byzX_zZjMsF2ZcXfw,5.0,7,100.0
245164,Ashleigh Taylor Portrait,Ashleigh Taylor Portrait,GJI0cK-QlvdWWFQxDRfZzw,5.0,22,100.0
245166,Armada Wine & Beer Merchant,Armada Wine & Beer Merchant,e76uCbhmK8oqAtYAkxB2Qg,4.5,53,100.0
245167,Mosaic Locale,Mosaic Locale,vgDl4_ZjoLLIU2ZPL83GIg,4.0,18,100.0
245169,La Arcada Plaza,La Arcada Plaza,aZEQw-11diw_uF7pH5Uo8Q,4.5,9,100.0
245175,Zaytoon,Zaytoon,uZYBF0YTU_iKq4_L_PDtMQ,4.0,1168,100.0
245176,Barbieri and Kempe Wines,Barbieri & Kempe: Wine,pQh2GzkAnbLKiDqEpxcylQ,5.0,11,86.95652173913044
245178,Lewis & Clark,Lewis & Clark,DYA-yD72qtLKj9gK9qyj1Q,4.0,29,100.0
245179,Waterhouse Gallery,Waterhouse Gallery,jhLOl7Z2fnYftTphwPi7Qg,4.5,11,100.0
245183,Santa Barbara Pension Consultants,Santa Barbara Pension Consultants,-l9azHAGSSaovfBbEAn1vA,2.0,5,100.0
245184,Hook & Press Donuts,Hook And Press Donuts,3tvi-OJ_-iK1ecjzSaH-oA,4.5,217,90.0
245185,Jeannine's American Bakery & Restaurant,Jeannine’s American Bakery & Restaurant,L4-_gPiqsuX50JN_-qUhNQ,5.0,41,97.43589743589743
245186,DeliverySB,DeliverySB,M8GN3mTBVC6iA80eRIdzgg,4.0,14,100.0
245191,Anthropologie,Anthropologie,0TKUn5JU65ySgjD2JjXnIw,4.0,45,100.0
245193,Law Office of Guneet Kaur,Law Office of Guneet Kaur,UcTwYWtjefJwXR4fDlpC2A,5.0,6,100.0
245195,State Street - Santa Barbara,Motel 6 Santa Barbara - State Street,956T4nw0gCoORsLtes6rlg,2.0,86,87.5
245199,Urban Optics Optometric Center,Urban Optics Optometric Center,tASk64QgOZgeM_APz7wJFA,5.0,101,100.0
245200,Renaissance Fine Consignment,Renaissance Fine Consignment,vQqeN90Qg3zPHvDeSeD2og,4.0,41,100.0
245201,Petit Valentien,Petit Valentien,IoihJkcF2FcE-sHOneat-A,4.0,342,100.0
245203,She Sells Santa Barbara,Sears Santa Barbara,m1Z74PzxN8zFQlcfBI0qVg,2.0,51,80.95238095238095
245205,Cutler's Artisan Spirits,Cutler's Artisan Spirits,XkmJfBmH-G7eLiq8vJnJRQ,4.5,50,100.0
245206,Village Pool Supply,Village Pool Supply,mjeQk5W5A_SqbCMkFR-z2g,4.5,10,100.0
245207,Swedemasters,Swedemasters,42M9WxjURRx8_Sx7xKeWfQ,4.5,26,100.0
245208,Leadbetter Beach,Leadbetter Beach,P3zq1bsGCZm3qp4yLkqHnA,4.0,43,100.0
245209,"Daily Greenz, Etc.",Daily Greenz,JB5tlC_7u5IHT2Z_GHN-qw,5.0,8,80.0
245210,The Art of Consignment,The Art Of Consignment,-HCm7yAyNQKetrT0hq-LlA,4.5,13,100.0
245214,SecurePRO,SecurePRO,CXHz70AOtES7qw5Mc83Nwg,4.5,20,100.0
245216,A&M Roofing and Gutters,Al's Roofing & Gutters,E4CAu-mzRtu4RcONxAR3JQ,4.5,11,84.44444444444444
245217,Santa Barbara Roof Company,Santa Barbara Company,nPzqScDSAXsqB1OwFK7Epg,5.0,20,89.36170212765957
245223,Stella Mare's,Stella Mare's,TzNk1TcWLZn0JCpO83hBAA,4.5,477,100.0
245225,Continental Credit Control,Continental Credit Control,Mj135MbW42APR43FuwyOsw,1.5,21,100.0
245227,Channel Islands Chiropractic,Channel Islands Chiropractic,i87GonNIBlS-JPg1LAUZlw,4.5,29,100.0
245228,Cesar Transmissions and Engines,Cesar Transmissions and Engines,q89Eg2Dlq0dFJpOob4UdCA,3.5,7,100.0
245230,Channel Islands Adventure Company,Channel Islands Adventure Company,pnY7nrqLoPprcsSfQl1wWg,4.5,36,100.0
245231,Santa Barbara Wine Country Tours,Santa Barbara Wine Country Tours,TvBxBjed-iX6_22SwEYEFQ,5.0,23,100.0
245232,Santa Barbara Adventure Company,Santa Barbara Adventure Company,YbnJYHNp_fHbI-hcFg48vQ,5.0,195,100.0
245233,Buena Tile + Stone,Buena Tile + Stone,TcIJMhMvPEJKTa3LDZlQcg,2.5,5,100.0
245235,Urban Grow Systems,Urban Grow Systems,OCA29vA78dCCpzh4htUVpg,4.5,8,100.0
245236,Wells Fargo Bank,Wells Fargo Bank,mo3qhcagUPSwdqmkd-o-Hg,2.5,14,100.0
245240,Carr Winery,Carr Winery,iBTc6XKgW5HESEZIii-G4g,4.5,164,100.0
245242,Turner Medical Arts,Turner Medical Arts,z0j7t0cX90r2K8GZxwN-NQ,4.5,19,100.0
245244,Rudy's Mexican Restaurant,Rudy's Mexican Restaurant,b1shfPbHpkeWtbGbz5iAtg,3.0,130,100.0
245245,Julienne,Julienne,oktohqIGhMQxOP7h5ugHlg,4.0,284,100.0
245246,Sojourner Café,Sojourner Cafe,Qsd_S2f7fNFqngx2amRE7A,4.0,276,92.85714285714286
245247,Santa Barbara Independent,Santa Barbara Independent,YKkfFrXqiu9luFUp1VqpBw,3.0,5,100.0
245248,Alessia Patisserie & Cafe,Alessia Patisserie & Cafe ,WVNkMz4sEl35swjVtKHOFw,4.5,112,100.0
245249,AnyTech CA,AnyTech CA,EoqBNRNwwDOTaBrjErWVtQ,4.5,19,100.0
245250,Peanuts Maternity & Kids,Peanuts Maternity & Kids,Zdl6M1oDa_B49MGrlqbBtQ,4.5,27,100.0
245253,Taste Santa Barbara Food Tours,Taste Santa Barbara Food Tours,ggkif8dgbPvsqf8U3FI3uQ,5.0,124,100.0
245255,SB Evolution Landscape,SB Evolution Landscape,sM9yHeRw8eyUFOGzpM0yPA,4.5,39,100.0
245256,Sustainable Wine Tours,Sustainable Wine Tours,NDwoKO79_T49UEKVDlHd3A,5.0,358,100.0
245258,The Karpeles Manuscript Library Museum,Karpeles Manuscript Library Museum,8xKvHgbxmxW6zeadm74Njg,4.0,12,94.44444444444444
245262,CVS Pharmacy,CVS Pharmacy,UDZxN93l5_ggUFeF0EEcYg,3.0,7,100.0
245263,Isabella Gourmet Foods,Isabella Gourmet Foods,_ywevgEtI1SpZBtY3rILRg,4.5,17,100.0
245269,Strictly Vacations,Strictly Vacations,MJUtzKFelmsnlm225BwnGw,4.5,9,100.0
245271,ALIVE Santa Barbara,Aae Santa Barbara,FAabASyk_4p5UrUnUtyvpw,2.0,7,88.88888888888889
245273,Coastal Concierge,Coastal Concierge,vFTf9qG8QnGIIcfU8VkO8w,5.0,16,100.0
245282,Santa Barbara Spice Company,Santa Barbara Company,nPzqScDSAXsqB1OwFK7Epg,5.0,20,87.5
245284,Milk & Honey Tapas,Milk & Honey Tapas,E_ac8Q20OJD9L8cafCBKaQ,4.0,534,100.0
245287,Santa Barbara Backroads Wine Tours,Santa Barbara Backroads Wine Tours,V8dZigOlI5fjpRxgOWwY3g,4.5,36,100.0
245288,The UPS Store,The UPS Store,sCkN50fE_Pe9gwSnwVwiJA,3.5,37,100.0
245289,China Pavilion,China Pavilion,B_q2xoAgTyn6U4YNEc3kSw,3.5,348,100.0
245303,iPhone Repair Santa Barbara,iPhone Repair Santa Barbara,op-3-gjebABmII_IFBp9qA,5.0,13,100.0
245305,Andersen's Danish Bakery & Restaurant,Andersen's Danish Bakery & Restaurant,Ss6f5v_t5Vddiaz4ZOxL0g,4.0,1106,100.0
245309,Wine Edventures,Wine Edventures,HMkjv277ZaW_2tZelEn6LQ,5.0,165,100.0
245310,Carrillo Recreation Center,Carrillo Recreation Center & Ballroom,zGvBaY28FqD__tImfy7GuA,4.5,6,82.53968253968253
245311,El Presidio de Santa Barbara State Historic Park,El Presidio de Santa Bárbara State Historic Park,8kp1eqQflG1bHCTXnITnqA,4.0,31,97.91666666666666
245317,Josette Tkacik,Josette Tkacik,c6Oi6QctHxIbkn0HBS7bgw,5.0,11,100.0
245319,Ace Rivington,Ace Rivington,6aean82jIEp9ScEVowVJMA,5.0,36,100.0
245320,La Salsa,La Salsa,UAy8Qc_T0CuHxQRiUMNN4g,3.5,24,100.0
