yelp_id,name,category,latitude,longitude,yelp_rating,yelp_review_count,city,is_open
5R1WfGhURsXZBopTTZJ7Qg,Hitchcock & Associates,"Real Estate, Home Services, Real Estate Services, Real Estate Agents",34.4183744222,-119.7009267022,5.0,9,Santa Barbara,1
qKt1b9GhPu563YBi79oOlQ,AppleOne Employment Services,"Professional Services, Employment Agencies, Career Counseling",34.4411015,-119.7423553,4.5,20,Santa Barbara,1
IGy6kGYuJNkXtoFKoQgHkQ,Punch Vintage,"Used, Vintage & Consignment, Antiques, Shopping, Fashion",34.423843,-119.7053749,4.0,43,Santa Barbara,1
2cRTgUdOx7PNOQ6C0nnnug,Bagel Market Cafe,"Food, Bagels, Donuts",34.402491,-119.723481,3.5,79,Santa Barbara,1
rTM9-PJKlhe9bHmJu7lgpg,Nok's Expert Thai Massage Center,"Massage Therapy, Day Spas, Health & Medical, Massage, Prenatal/Perinatal Care, Beauty & Spas",34.4399137,-119.7515693,5.0,53,Santa Barbara,1
NcPL-huY-Ac2VjkZ5KsSRQ,Saigon In and Out,"Restaurants, Vietnamese, Sandwiches",34.4165823,-119.6947755,3.5,19,Santa Barbara,0
Pxkkb2ekNo2GIhnednnbfw,Neurology Associates of Santa Barbara,"Doctors, Health & Medical",34.4315657,-119.7219039,3.5,8,Santa Barbara,1
UGADjVkBITKPU7I6sMO1oQ,Bella Dolce Bakery,"Food, Coffee & Tea, Desserts, Bakeries",34.4180908,-119.7009017,4.0,9,Santa Barbara,0
46V1dfu-F40p706Cs7fHMA,Sea Glass Window Cleaning,"Window Washing, Home Services, Pressure Washers, Solar Panel Cleaning",34.4208305,-119.6981901,5.0,11,Santa Barbara,1
E4CAu-mzRtu4RcONxAR3JQ,Al's Roofing & Gutters,"Home Services, Roofing, Gutter Services",34.4280039,-119.6846586,4.5,11,Santa Barbara,1
FH0MVF7kK0D76Hh4e7hXfQ,Jeannine's American Bakery Restaurant,"Food, Breakfast & Brunch, Bakeries, Restaurants, Coffee & Tea",34.4401942,-119.7408847,4.0,575,Santa Barbara,1
MgUajhJ2qxNzv4YmR8kNlQ,Chase Palm Park: Shipwreck Playground,"Active Life, Parks",34.4156227405,-119.6836956805,4.0,28,Santa Barbara,1
qVitsouI4aBiYx1_Fjn0Pg,Foxtail Kitchen & Bar,"Bars, Mediterranean, Burgers, Restaurants, Gastropubs, Nightlife, Whiskey Bars, Cocktail Bars",34.4180746,-119.6962225,4.0,270,Santa Barbara,1
USVks6B2Xkf0WLmLIiXqMA,The Hungry Cat,"Wine Bars, Restaurants, American (New), Nightlife, Seafood, Cocktail Bars, Bars",34.4223342,-119.7053137,3.5,480,Santa Barbara,0
DboqYyH-S8pV6WxaF9Plow,Cal Coast Adventures,"Paddleboarding, Active Life, Tours, Hotels & Travel, Surfing, Rafting/Kayaking, Bike Rentals, Fitness & Instruction, Trainers",34.4192625,-119.6786045,5.0,184,Santa Barbara,1
dWP5Ysbz_SWH5xZ6Jtb3cQ,"Joanne S Garofalo, MD","Health & Medical, Doctors, Podiatrists",34.4377205,-119.808172,1.5,16,Santa Barbara,1
EC9-hDcyqE8c_m03X3VhIQ,Panera Bread,"Restaurants, Sandwiches, Soup, Salad",34.4190016454,-119.6980664811,2.5,31,Santa Barbara,0
8ei40SEWTURN8ROo5mBiJg,Fire & Wine Catering,"Arts & Entertainment, Party & Event Planning, Personal Chefs, Event Planning & Services, Food Trucks, Bartenders, Caterers, Venues & Event Spaces, Wedding Planning, Wineries, Food",34.433094,-119.6817845,5.0,39,Santa Barbara,1
scH9yupjqMr-XP3bzJGY0A,Wildwood Kitchen,"Restaurants, Bars, Nightlife, Barbeque, Sandwiches",34.4212318,-119.6905477,4.0,218,Santa Barbara,0
YANEffRwcoMTLMfmeY1Y8A,Urkeb,"Sandwiches, Wraps, Kebab, German, Restaurants",34.416087,-119.6948594,4.5,99,Santa Barbara,0
nIBrKn8Rgoj6787Z13UIuQ,Salon Del Mar,"Hair Salons, Beauty & Spas, Blow Dry/Out Services, Makeup Artists, Eyelash Service, Hair Stylists, Nail Salons",34.416924,-119.67721926,4.5,40,Santa Barbara,1
6swZ2vF-r8TllIuB25eQCQ,Energy Tattoo,"Jewelry, Piercing, Beauty & Spas, Tattoo, Shopping",34.4167051,-119.6949326,4.5,169,Santa Barbara,1
8FgcWn7bdMC-TMrE4Q3xMg,Bangkok Palace,"Thai, Restaurants",34.4368283,-119.7266791,3.5,47,Santa Barbara,0
903pLp_Yog3fxJswfUqnjg,"Tad Suzuki, DDS","Health & Medical, Endodontists, Dentists, Oral Surgeons",34.4377205,-119.808172,4.5,10,Santa Barbara,1
XI6CauzyZbKceQSUqnrB5A,Paradise Springs Winery,"Food, Wine Tasting Room, Wineries, Arts & Entertainment",34.4146045,-119.6915289,4.5,67,Santa Barbara,1
ILkHFkSh_1_xccmDECYHTw,Double Dolphin Cruises,"Sailing, Boat Charters, Event Planning & Services, Active Life, Boating",34.4092497,-119.6930649,4.5,21,Santa Barbara,1
7YNFCvQcWMVYMAWbKSBDMg,Santa Barbara Gas,"Smog Check Stations, Automotive, Gas Stations",34.4179479,-119.7051942,3.0,19,Santa Barbara,1
8xLWzYKryXma2tkZvTvW9Q,Iceberg Heating and Cooling,"Home Services, Heating & Air Conditioning/HVAC",34.424902,-119.6985532,5.0,5,Santa Barbara,1
SVJ_EvFnsqZEvoqjXD3CSw,This Little Piggy Wears Cotton,"Children's Clothing, Shopping, Fashion",34.419345,-119.699703,4.0,6,Santa Barbara,0
J2gkKCIOhmMTDIt0CKkXAg,Turnpike Shell & The Point Market,"Car Wash, Beer, Wine & Spirits, Auto Parts & Supplies, Gas Stations, Food, Automotive",34.4434425,-119.7897616,3.0,42,Santa Barbara,1
P5cgKbK-cQqqZj0I3_DW0g,Roost,"American (New), Steakhouses, Tacos, Mexican, Seafood, Restaurants",34.424302,-119.706177,4.5,73,Santa Barbara,0
FoMjCF48aRyW91iM7Tutzw,San Ysidro Pharmacy,"Drugstores, Shopping",34.4372898,-119.632278,3.5,13,Santa Barbara,1
HuqzYAm-TZnj76NVt8v4tA,Glo Aesthetics by Caren,"Beauty & Spas, Skin Care, Health & Medical, Medical Spas, Day Spas",34.4480422005,-119.7624807389,5.0,7,Santa Barbara,1
ItOV0bsJ4ju6ei2bBK6SzQ,Cigar Empire III,"Shopping, Tobacco Shops",34.4400412,-119.7410859,5.0,21,Santa Barbara,1
wJiaLWAxfqDeFsmE2cI8tg,Lazy Acres Market - Santa Barbara,"Health Markets, Food, Juice Bars & Smoothies, Specialty Food, Grocery, Restaurants, Delis, Meat Shops",34.400241,-119.7216702,3.5,244,Santa Barbara,1
630njXSiAryjnEjGc6FAhw,GNC,"Vitamins & Supplements, Specialty Food, Food, Shopping, Health Markets",34.4370179,-119.7482289,2.0,5,Santa Barbara,0
1nkpUITVPGKyeJbw0rJJ2w,Singer's Big and Tall,"Shopping, Fashion, Men's Clothing",34.439425,-119.7345114,5.0,17,Santa Barbara,1
HV2e_1lZv4T2rrNiAxsnjQ,Mad Fitness SB,"Gyms, Active Life, Fitness & Instruction, Trainers, Cycling Classes",34.4232044,-119.7064953,5.0,37,Santa Barbara,1
HGpCLdCCSvfdiwZRqWQ_Uw,Fit Buddha,"Fitness & Instruction, Gyms, Cycling Classes, Pilates, Active Life, Trainers",34.4149558449,-119.6946367497,4.5,73,Santa Barbara,1
zV71Cfo4_jnkpr5_KH2HWw,The Zia Cafe,"Restaurants, Tex-Mex, Mexican",34.4177392,-119.6963161,3.0,9,Santa Barbara,0
6kug763_NIZ6YglzoNhYmg,Montecito Chimney Service,"Local Services, Chimney Sweeps, Contractors, Home Services, Fireplace Services",34.4381407,-119.6151426,5.0,23,Santa Barbara,1
HEWPUj_4ckqFk-0dW9AHUA,UCSB Student Health Service,"Hospitals, Health & Medical, Medical Centers",34.4135868,-119.8496976,3.5,10,Santa Barbara,1
RqmKdsCh53VCr50QHybrAQ,Mesa Liquors,"Food, Beer, Wine & Spirits",34.4016567,-119.7211799,1.5,5,Santa Barbara,1
xnmL8TiJ4GT3pT7SF4BpWg,Vita-Bella Photography,"Event Planning & Services, Photographers",34.4240234,-119.7057502,5.0,9,Santa Barbara,1
T6v6EHyqGiFE62d2eChAXA,Yasa Yoga,"Health & Medical, Yoga, Active Life, Doctors, Trainers, Naturopathic/Holistic, Fitness & Instruction",34.4304437,-119.7155858,4.5,73,Santa Barbara,0
iFqeo1OrIcH8k4N0Oy6yJg,Santa Monica Seafood,"Seafood Markets, Food, Specialty Food",34.4235962,-119.7066283,3.5,20,Santa Barbara,0
i235c6uCPb1b0WlqpYTLHA,Bliss Connections,"Life Coach, Reiki, Local Services, Health & Medical, Beauty & Spas, Massage Therapy, Reflexology, Massage, Naturopathic/Holistic, Doctors, Professional Services",34.4400518335,-119.7464997735,5.0,17,Santa Barbara,1
PjGRncgmfJWYCqlssksJqA,Deep Soothe Massage,"Massage, Beauty & Spas",34.4183931,-119.6727996,5.0,11,Santa Barbara,1
oRNIN69Sc8u-PIgg0_H-sg,LunaBella Make-up & Hair,"Makeup Artists, Hair Salons, Hair Extensions, Beauty & Spas",34.429408,-119.7162093,5.0,105,Santa Barbara,1
i_VY8EEOxZlNnXrESAhmig,Santa Barbara Rock Gym,"Active Life, Gyms, Rock Climbing, Fitness & Instruction",34.4152407641,-119.6933286302,4.5,57,Santa Barbara,1
SsHMgOW3TT48Z7jeV5beqQ,Kimchi Korean BBQ,"Korean, Barbeque, Restaurants",34.4405926,-119.7324099,4.0,312,Santa Barbara,1
NfHhm-3-zyeBBBwX0rNonQ,The Berry Man,"Food, Fruits & Veggies, Specialty Food, Grocery",34.4121276,-119.6954078,4.5,6,Santa Barbara,1
iSyt-cIWCx5C-rSOY3ViHg,Montecito Pet Hospital,"Pets, Veterinarians, Pet Sitting, Pet Groomers, Pet Services",34.4203586,-119.6425251,4.0,23,Santa Barbara,1
ohQgn7iEVPI22Rb0UAM-ag,Dj Zeke,"DJs, Event Planning & Services, Photo Booth Rentals, Party & Event Planning, Wedding Planning",34.4216024,-119.698259,5.0,61,Santa Barbara,1
pJX-5-OV9ExL3l1w6O18xw,Gastroenterology Consultants Medical Group,"Health & Medical, Doctors",34.4305011,-119.7246414,3.0,14,Santa Barbara,1
94VEqr73aUrj6LnJfvfeAw,Santa Barbara City College,"Education, Colleges & Universities, Community Service/Non-Profit, Local Services",34.4059160546,-119.6973208022,4.0,35,Santa Barbara,1
XYCH5V3qyauP6WQxwoxuaw,Maguire & Early Orthopedics,"Surgeons, Sports Medicine, Doctors, Health & Medical, Orthopedists",34.4308529,-119.7249753773,3.5,10,Santa Barbara,1
pmWTIBodxcuTk4mC4isVPQ,Early California Antiques,"Shopping, Gold Buyers, Antiques",34.4249091,-119.7068241,2.5,5,Santa Barbara,0
Ey2ym-kjNP1auVLnjD_ATw,The G Spa,"Health & Medical, Skin Care, Medical Spas, Beauty & Spas, Hair Removal, Doctors, Tattoo Removal, Weight Loss Centers, Obstetricians & Gynecologists, Laser Hair Removal",34.4297234,-119.715426,4.0,53,Santa Barbara,1
a9K3jxNUUe6jr1uh8FsakQ,The Patio Cafe Santa Barbara,"Cafes, Restaurants, Breakfast & Brunch",34.4386928,-119.7285101,3.0,65,Santa Barbara,1
iBBV8vesQ8fo2IQA7an1JA,Jane,"Restaurants, Food, American (New), Wine Bars, Nightlife, Venues & Event Spaces, Bars, Event Planning & Services",34.4243524,-119.7064283,4.0,733,Santa Barbara,1
7kc2qp0PINf5qW8soYREYw,The Point Market at Coast Village Chevron,"Car Wash, Automotive, Food, Beer, Wine & Spirits, Gas Stations, Local Services, Propane, Convenience Stores",34.4210992,-119.6481732,3.5,33,Santa Barbara,1
YSTaLnxXEvNhby0SEu-5KA,Sugar,"Hair Removal, Waxing, Eyelash Service, Beauty & Spas, Sugaring",34.401548,-119.7206257,5.0,63,Santa Barbara,1
BMs5sZ2YyLpCoAoY98t7aQ,Ducati Vespa of Santa Barbara,"Motorcycle Dealers, Automotive, Motorcycle Repair, Sports Clubs, Active Life, Shopping, Motorcycle Gear",34.414175,-119.693232,4.0,39,Santa Barbara,1
JkVxduEKqEs--GnS3VeLWA,Consolidated Overhead Door & Gate,"Home Services, Garage Door Services, Home Automation, Fences & Gates",34.4173519,-119.6824633,3.5,15,Santa Barbara,1
YQ3TYRdzFr_cKkOaj-WJ5A,Aaron Gilles - Village Properties,"Home Services, Real Estate, Real Estate Agents",34.426008,-119.707447,5.0,7,Santa Barbara,1
AmVtOBHPthh_Kc2QQCi7DA,Silver And,"Accessories, Fashion, Shopping, Jewelry",34.4182369,-119.6971063,4.0,33,Santa Barbara,1
zTJ9guxVH1mY94Z6KTizzw,St Raphael's Catholic Church,"Churches, Religious Organizations",34.4358401,-119.8147475,5.0,5,Santa Barbara,1
PBtNupbFFNj3iV1E1kr5bg,Smart & Final Extra!,"Department Stores, Shopping, Fashion, Food, Grocery, Wholesale Stores",34.4395323,-119.7515165,2.5,24,Santa Barbara,1
-KnkzbzgnvmiXSIDGXd9fQ,Wallace Cleaning Company,"Home Services, Local Services, Office Cleaning, Home Cleaning, Carpet Cleaning, Professional Services",34.4157916,-119.6911112,4.5,30,Santa Barbara,1
Umywf9wstVwg30wROIrL_Q,Oveja Blanca Restaurante,"Latin American, Salad, Food, Desserts, Restaurants",34.4195491527,-119.6969293133,4.5,47,Santa Barbara,0
6wPNzf-HzS-TDt6CjI_LSg,Silver Wines,"Wine Tasting Room, Wineries, Arts & Entertainment, Beer, Wine & Spirits, Food",34.420488,-119.699649,4.5,22,Santa Barbara,1
W0eHWCNzVieWNsSD87WwhQ,Amy J Baird Real Estate,"Real Estate Agents, Real Estate, Home Services",34.4214527,-119.642357,5.0,7,Santa Barbara,1
Z-4Poedx5OaAXwwF3O0M4A,Santa Barbara Vacuum,"Appliances & Repair, Shopping, Local Services, Home & Garden, Appliances",34.4173697,-119.6992321,4.5,11,Santa Barbara,1
8lhyqiOAFjIipheDtk8gXA,Bath Street Inn,"Bed & Breakfast, Event Planning & Services, Hotels & Travel, Hotels",34.4255544,-119.7148108,4.5,148,Santa Barbara,1
4HMvO83RYKVWPMv6bwoLlg,H&R Block,"Tax Services, Accountants, Financial Services, Professional Services, Bookkeepers, Payroll Services, Financial Advising",34.4383806508,-119.7496837378,2.0,13,Santa Barbara,1
i87GonNIBlS-JPg1LAUZlw,Channel Islands Chiropractic,"Chiropractors, Health & Medical",34.4224791,-119.6794011,4.5,29,Santa Barbara,1
xcqTDOnD9eUebsNV1bkWcw,Julie Morgan Hair and Makeup,"Event Planning & Services, Bridal, Shopping, Cosmetics & Beauty Supply, Beauty & Spas, Wedding Planning, Hair Salons, Hair Stylists, Makeup Artists",34.4237764,-119.705318,4.5,35,Santa Barbara,1
5pyYBpuNOAqgN9nSpk8vaQ,Madison's Sports Grill,"American (Traditional), Restaurants",34.4172695,-119.696544,3.0,68,Santa Barbara,0
c0v6NqG5Fo49Nq3DiEef5w,"Ocean House, Bacara","Resorts, Hotels & Travel",34.4334184774,-119.9206772483,2.5,6,Santa Barbara,0
y38KvPnt_z-f6yhPhNxTfQ,Aesthetics Montecito,"Eyelash Service, Beauty & Spas, Laser Hair Removal, Skin Care, Day Spas, Hair Removal, Medical Spas, Health & Medical",34.421863,-119.656755,5.0,18,Santa Barbara,1
SjjHIAIruI4gEskkL-Mo8g,William G Lannan DDS & Alice Kanevsky DMD,"Cosmetic Dentists, Oral Surgeons, Health & Medical, Dentists, General Dentistry",34.4390117855,-119.7239481852,4.5,13,Santa Barbara,1
gcNzFkRpVk2PMIhqMbWuhw,Wonder,"Arts & Crafts, Jewelry, Event Planning & Services, Home Decor, Shopping, Flowers & Gifts, Home & Garden, Cards & Stationery",34.4250159,-119.7065114,5.0,6,Santa Barbara,0
1KvJOwCPsnpuKKFRohkuhw,Detail Pros,"Automotive, Auto Detailing",34.4401465,-119.7518784,5.0,17,Santa Barbara,1
SAQgO7Ij2cdnMp8VQKBffA,Emilios Ristorante & Bar,"Italian, Restaurants",34.4085635,-119.6933724,3.5,49,Santa Barbara,0
D2F7IxuyzmfSLuG7ycB92Q,Capitol Hardware,"Building Supplies, Shopping, Door Sales/Installation, Home Services, Keys & Locksmiths, Hardware Stores, Home & Garden, Kitchen & Bath, Beauty & Spas",34.4281991,-119.6882342,3.5,20,Santa Barbara,1
ogPQRKOK9caDjw1ZgUulqg,Arbor,"Women's Clothing, Sporting Goods, Shopping, Accessories, Fashion, Men's Clothing",34.419512,-119.707224,4.5,7,Santa Barbara,0
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,"Sushi Bars, Japanese, Restaurants",34.4039742,-119.6933033,3.5,178,Santa Barbara,1
4h-zP7yhqAbvF5pz4GyTrw,Elaine's Nail Spa,"Nail Salons, Beauty & Spas, Day Spas",34.4398017,-119.7705909,4.5,16,Santa Barbara,1
7ILr0vBUclMnsBSUDc2Lbg,"Elisa Fon, LAc","Traditional Chinese Medicine, Acupuncture, Health & Medical",34.4291921,-119.7127179,5.0,6,Santa Barbara,1
qdS1Mg40l-pB_G9EM4YaSQ,The Gem Shop,"Local Services, Jewelry Repair, Shopping, Jewelry",34.4400972,-119.7370367,5.0,15,Santa Barbara,1
ukqJEIi-tuKcvO-u3plqlg,Mountain Spring Water of Santa Barbara,"Food, Water Delivery, Local Services, Health Markets, Specialty Food",34.4293411,-119.8242206,2.5,10,Santa Barbara,1
nbXZJvu1coClUy0jZ2acoQ,Arosha Inc.,"Fashion, Sporting Goods, Professional Services, Signmaking, Screen Printing/T-Shirt Printing, Local Services, Sports Wear, Graphic Design, Shopping",34.440294,-119.760743,5.0,26,Santa Barbara,1
lZZLsuZSkLoicyqIE0XUEw,Frame,"Arts & Crafts, Shopping",34.4183776,-119.7031693,4.5,8,Santa Barbara,1
CdnepzpM7Dgne235YI_OyA,West Covina Wholesale Nursery,"Nurseries & Gardening, Wholesale Stores, Shopping, Home & Garden",34.419999,-119.808768,5.0,6,Santa Barbara,1
Gc4feaG1fRceTNZaHmpssQ,Santa Barbara Beach Horseback Rides,"Tours, Event Planning & Services, Beaches, Horseback Riding, Active Life, Hotels & Travel",34.428557468,-119.5810078984,4.5,88,Santa Barbara,1
E0nw-XFYeMXT8zKodRnLeA,Tesla Motors - Santa Barbara,"Auto Parts & Supplies, Auto Repair, Tires, Car Dealers, Automotive",34.4336131,-119.7452733,4.5,49,Santa Barbara,1
EqnqkNwJPtv4hOg92JZuaw,RiseUp Fitness,"Fitness & Instruction, Trainers, Gyms, Active Life, Cardio Classes, Boot Camps",34.4270364,-119.7341659,5.0,10,Santa Barbara,1
T97hE3STgTgpwda75h6p1w,Wine Canyon Tours,"Travel Services, Hotels & Travel, Wineries, Tours, Arts & Entertainment, Food, Event Planning & Services, Wine Tours",34.445431,-119.731107,5.0,152,Santa Barbara,1
F1RcL9_4CG70UfqP2KDCGw,St Mary's Seminary,"Churches, Religious Organizations",34.459034,-119.6945,5.0,17,Santa Barbara,0
z8NOn166vA5SB1YOXtdEeA,Studio S Salon & Spa,"Beauty & Spas, Hair Salons, Skin Care, Massage",34.4200644,-119.7009539,4.5,59,Santa Barbara,1
ladxqE09XhO3irbWWbHdgw,Gold Elements,"Beauty & Spas, Shopping, Cosmetics & Beauty Supply",34.4208440246,-119.7010325686,2.5,5,Santa Barbara,1
DuzZ68TZWlQ3mALJZ0ASVQ,Avis Rent A Car,"Hotels & Travel, Car Rental",34.42059,-119.692215,3.5,19,Santa Barbara,1
s6JFFQaWuWzp5G0iKYd6IQ,Los Padres fence,"Home Services, Fences & Gates",34.4278273,-119.7200889,4.5,11,Santa Barbara,1
wdO59jXr1uulOCJ9Pwc0UQ,Ayers Automotive Repairs,"Auto Repair, Automotive, Auto Parts & Supplies, Smog Check Stations",34.4232444,-119.7072136,2.5,130,Santa Barbara,1
0bcrp5XdgxABZ4jZDjBwAw,Acura Santa Barbara,"Car Dealers, Automotive, Auto Repair",34.43515,-119.747966,4.5,12,Santa Barbara,1
L405rGVfJl3QiJM0EnK-CA,The Territory Ahead,"Shopping, Fashion",34.4170404,-119.6962807,2.0,26,Santa Barbara,0
wEWy_NbtwcgNY2dKEmnACA,Rocks,Restaurants,34.4195375,-119.6996149,2.5,8,Santa Barbara,0
XbKXYLjC50m1_OFESDYLWA,Santa Barbara Wine Shuttle,"Limos, Food, Wine Tours, Hotels & Travel, Tours, Arts & Entertainment, Beer, Wine & Spirits, Transportation, Party Bus Rentals, Event Planning & Services, Wineries, Taxis",34.418164,-119.694435,5.0,6,Santa Barbara,1
fKrmWy4GFsrgdOYhN9pyZA,Trattoria Vittoria,"Italian, Restaurants",34.4248824,-119.7047448,4.0,334,Santa Barbara,1
cEui-VKduKYa0HqjimzuAQ,Core Chiropractic Center of Santa Barbara,"Chiropractors, Health & Medical",34.4354536,-119.811763,5.0,8,Santa Barbara,1
S0m5kz8UKzyaI6qbX8sZsg,Caldwell L M Pharmacist,"Drugstores, Shopping",34.4262726,-119.7088229,2.5,12,Santa Barbara,0
8A5LSwsKK5vXDH1M3_Tf1w,"The Ritz-Carlton Bacara, Santa Barbara","Restaurants, Beauty & Spas, American (New), Event Planning & Services, Hotels, Massage, Resorts, Day Spas, Hotels & Travel, Venues & Event Spaces",34.4345451317,-119.9206727994,3.5,1383,Santa Barbara,1
L4-_gPiqsuX50JN_-qUhNQ,Jeannine’s American Bakery & Restaurant,"Food, Bakeries, Restaurants, Patisserie/Cake Shop, Cafes, Coffee & Tea",34.4122052573,-119.689592,5.0,41,Santa Barbara,1
sM9yHeRw8eyUFOGzpM0yPA,SB Evolution Landscape,"Tree Services, Gardeners, Irrigation, Home Services, Landscaping, Masonry/Concrete",34.4224644401,-119.7050212984,4.5,39,Santa Barbara,1
EmSZpp6V0CTBrpXPjD6hvA,Goodland Floors,"Flooring, Home Services, Tiling",34.4321998,-119.7873645,4.5,12,Santa Barbara,1
-QW-w0sgpjn9d6kADhk-cA,Jesusita Trail,"Active Life, Hiking",34.4524722,-119.729684,4.5,24,Santa Barbara,1
JVkVgpRYW4x1Zqmwf_rSdw,Sit 'n Sleep,"Home & Garden, Shopping, Mattresses",34.4165579,-119.6924489,4.5,29,Santa Barbara,0
31Y97pzcMaVYqrAB5wU4Yg,Mission Historical Park & Rose Gardens,"Botanical Gardens, Parks, Active Life, Arts & Entertainment",34.437811,-119.712256,4.5,15,Santa Barbara,1
_ztIlSJYLa_Pzd5ak-xmXg,Renga Brothers Interiors,"Furniture Reupholstery, Local Services, Home Services, Windows Installation, Shades & Blinds",34.4351561,-119.72443,5.0,5,Santa Barbara,1
CuRjZOmfnXjefwEpyzmTTw,4 Eggs & Pizza,"Vietnamese, Pizza, Breakfast & Brunch, Restaurants, Gluten-Free",34.4238017043,-119.7052940679,5.0,60,Santa Barbara,1
jEVF4sl8ytf3lnKyfgnI8A,Victoria's Secret,"Fashion, Lingerie, Shopping",34.4193,-119.699922,3.5,33,Santa Barbara,1
UD1gm5ojyL1vYtHfJ74l7A,"Janette Hope, MD","Family Practice, Health & Medical, Doctors",34.4295931,-119.721024,2.5,7,Santa Barbara,1
o3-jwoXWSAhSp31_RrEoLg,Tech Doctors,"Local Services, Education, Private Tutors, IT Services & Computer Repair, Home Network Installation, Home Services, Professional Services",34.4219505,-119.6885615,5.0,17,Santa Barbara,1
ZrxlfdFU_qpnIHI2DmoRxA,Mesa Pizza,"Pizza, Restaurants, Italian, Vegan, Gluten-Free, Sandwiches",34.4005756,-119.7227184,4.0,176,Santa Barbara,1
Y5L_Lhpb7Qm61n3I74GisQ,SB Lash Lounge,"Eyelash Service, Beauty & Spas",34.4400546,-119.7283461,4.5,18,Santa Barbara,0
kvvQoiwCk3TzyYGh9B7m_Q,Pacifica Suites,"Hotels, Hotels & Travel, Event Planning & Services",34.436448,-119.815963216,3.5,183,Santa Barbara,1
BGrGdsH00tzP5mxi1kAcDA,Billabong,"Department Stores, Fashion, Women's Clothing, Sports Wear, Swimwear, Shopping, Men's Clothing, Active Life, Sporting Goods",34.4183968,-119.6979989,2.5,10,Santa Barbara,1
jiSOoR0dTxVEOJ_81hHX2Q,Motor Brake & Wheel Service,"Tires, Oil Change Stations, Transmission Repair, Auto Repair, Automotive, Wheel & Rim Repair, Body Shops, Towing",34.4181055,-119.7014673,4.5,27,Santa Barbara,0
62hniEkv_KWOt1pJrFQDvA,UCSB Manzanita Village,"Real Estate, University Housing, Home Services",34.414299,-119.848931,4.5,6,Santa Barbara,1
MwJsk91FJ73YzzmpVaJihQ,Los Arroyos Mexican Restaurant & Take Out,"Restaurants, Bars, Caterers, Mexican, Salad, Event Planning & Services, Desserts, Food, Nightlife",34.4220557,-119.7037481,4.0,448,Santa Barbara,1
BR-Hlyr3Gi8zdEr6SLyD6A,Pawsitive Pet Sitting SB,"Pet Sitting, Dog Walkers, Pets, Pet Services",34.420334,-119.7107494,5.0,5,Santa Barbara,1
1zy9pKjzC1Dt1NW9CqI8eQ,Gatherings for Good,"Party & Event Planning, Wedding Planning, Event Planning & Services",34.420334,-119.7107494,5.0,8,Santa Barbara,1
yj6eNCkKpt_x2ixKqTWd6g,Santa Barbara Car Wash & Detail Center,"Car Wash, Automotive",34.4193654,-119.7025836,2.0,82,Santa Barbara,1
2CsYRrLX0lRJHlJsV6rZWQ,Portofino Fine Doors and Windows,"Windows Installation, Home Services, Door Sales/Installation",34.420334,-119.7107494,1.5,5,Santa Barbara,1
BTF0HQp2A5fRjZY8aF78Vw,Farmers Insurance - Christopher Baxter,"Financial Services, Insurance",34.4242324688,-119.7007943644,4.0,7,Santa Barbara,1
hsVABdu0YXZ2jFLSiUcf-g,"James Kwako, MD","Health & Medical, Naturopathic/Holistic, Doctors, Nutritionists, Family Practice",34.421845,-119.6567522,3.0,16,Santa Barbara,1
s5bYl0-Nlc7H95w0H4Yo-Q,Oliver and Espig,"Accessories, Arts & Entertainment, Jewelry, Art Galleries, Shopping, Fashion",34.4378524,-119.633093,4.5,8,Santa Barbara,0
6rs7cK0EblZuNLlQAWchXQ,Ali Evans -Berkshire Hathaway HomeServices California Properties,"Real Estate, Home Services, Real Estate Agents",34.4408018,-119.7494444,5.0,26,Santa Barbara,1
P3zq1bsGCZm3qp4yLkqHnA,Leadbetter Beach,"Active Life, Beaches",34.4020501247,-119.6988984091,4.0,43,Santa Barbara,1
CbIn5Vaua0yoYjD4rt4ojQ,Peaches Skin Care,"Shopping, Cosmetics & Beauty Supply, Skin Care, Hair Removal, Beauty & Spas, Day Spas",34.4272736,-119.7091656,4.0,85,Santa Barbara,1
-XjAOOYVnUIHUxxjNcpUmQ,Yellowstone Clothing Inc,"Shopping, Used, Vintage & Consignment, Fashion",34.417351,-119.696579,3.5,23,Santa Barbara,0
hMi8sXXPj_AwwfsEJ4RZgA,Urban Wine Trail,"Wineries, Wine Tours, Food, Tours, Arts & Entertainment, Hotels & Travel, Wine Tasting Room",34.420334,-119.7107494,5.0,8,Santa Barbara,1
FH1x4vQom0CwuOy5Af8b5Q,Dollar Car Rental,"Car Rental, Hotels & Travel",34.4250786,-119.8365193,1.5,16,Santa Barbara,1
tsIEadgh5YMmf2kN3aIdvA,Montecito Union School,"Elementary Schools, Middle Schools & High Schools, Education",34.4326836402,-119.6326110879,4.0,6,Santa Barbara,1
eUIsUpG6KAonYxGoExzy2Q,Costa Kitchen & Bar,"Italian, Restaurants, American (New), Mediterranean",34.4176389927,-119.6692747486,5.0,14,Santa Barbara,1
x9OpEDgaPmWFRHB9OjI1cw,Evangelina Boutique,"Accessories, Shopping, Shoe Stores, Women's Clothing, Fashion",34.419035,-119.699953,3.5,9,Santa Barbara,1
fvvcazqU4YeWyRaagMF5pw,Savvy On State,"Shoe Stores, Shopping, Fashion, Swimwear, Accessories",34.4121908,-119.6896118,2.0,9,Santa Barbara,0
